user_id,birthdate,age_end_july_2023,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,mths_as_customer,avg_session_duration_seconds,sum_session_duration_seconds,trips_booked,total_sessions,total_page_clicks,avg_days_booking_to_flight,total_cancellations,total_flights_with_discount,avg_flight_discount_amount,sum_flight_discount_amount,discount_flight_proportion,sum_flights_cost,avg_flights_cost,sum_departure_flights,sum_return_flights,total_flights_transactions,ADS_flights,ADS_per_km,sum_distance_km,avg_distance_km,avg_seats_booked,sum_seats_booked,avg_checked_bags,sum_checked_bags,total_hotels_with_discount,avg_hotel_discount_amount,sum_hotel_discount_amount,discount_hotel_proportion,sum_hotel_cost_per_room_per_night,avg_hotel_cost_per_room_per_night,sum_hotel_cost_total,avg_hotel_cost_total,total_hotel_transactions,ADS_hotels,avg_nights_booked,sum_nights_booked,avg_rooms_booked,sum_rooms_booked,scaled_ADS
631201,1998-09-12,24.0,F,0,0,usa,st. petersburg,PIE,27.911,-82.687,2023-03-02,4.0,126.5,1012.0,2,8,136,7.0,0,1,0.15,0.15,0.5,676.8,676.8,1,1,2,0.0,0.0,4386.52,4386.52,1.0,1.0,0.0,0.0,2,0.15,0.3,1.0,833.0,416.5,6228.0,3114.0,2,66.35000000000001,5.0,10.0,1.5,3.0,0.0
631319,1974-03-14,49.0,F,1,0,canada,montreal,YMX,45.68,-74.039,2023-03-02,4.0,63.375,507.0,2,8,68,7.0,0,0,0.0,0.0,0.0,451.91,225.95,2,1,3,0.0,0.0,4333.21,2166.6,1.0,2.0,0.5,1.0,0,0.0,0.0,0.0,802.0,401.0,2628.0,1314.0,2,0.0,4.0,8.0,1.0,2.0,0.0
631384,1969-01-22,54.0,F,1,0,usa,richmond,RIC,37.505,-77.319,2023-03-02,4.0,41.625,333.0,0,8,44,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
631388,1984-09-16,38.0,F,1,0,usa,san antonio,RND,29.529,-98.279,2023-03-02,4.0,94.25,754.0,2,8,101,5.0,0,1,0.1,0.1,0.5,934.65,934.65,1,1,2,0.0,0.0,2672.99,2672.99,2.0,2.0,0.0,0.0,1,0.1,0.1,1.0,90.0,90.0,990.0,990.0,1,0.0,11.0,11.0,1.0,1.0,0.0
631448,1984-03-11,39.0,F,1,1,usa,cincinnati,CVG,39.046,-84.662,2023-03-02,4.0,104.75,838.0,2,8,113,0.0,0,1,0.15,0.15,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,240.0,120.0,1690.0,845.0,2,0.0,3.5,7.0,2.0,4.0,0.0
631477,1964-06-11,59.0,F,1,1,usa,riverside,RAL,33.952,-117.445,2023-03-02,4.0,57.0,513.0,1,9,68,5.0,0,0,0.0,0.0,0.0,691.17,691.17,1,1,2,0.0,0.0,4095.63,4095.63,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,44.0,44.0,176.0,176.0,1,0.0,4.0,4.0,1.0,1.0,0.0
631787,1977-06-10,46.0,M,0,0,usa,stockton,SCK,37.894,-121.239,2023-03-02,4.0,105.0,630.0,3,6,85,7.5,1,1,0.25,0.25,0.25,1394.84,697.42,2,2,4,192.45,0.0245,7847.33,3923.66,1.0,2.0,0.0,0.0,1,0.05,0.05,0.5,164.0,82.0,768.0,384.0,2,5.4,5.0,10.0,1.0,2.0,0.07504269771576969
631872,1954-12-16,68.0,F,1,0,usa,new york,LGA,40.777,-73.872,2023-03-02,4.0,80.77777777777777,727.0,0,9,98,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
631970,1970-01-04,53.0,F,0,0,usa,memphis,MEM,35.042,-89.977,2023-03-02,4.0,122.375,979.0,3,8,134,8.33,0,0,0.0,0.0,0.0,862.87,287.62,3,3,6,0.0,0.0,4620.4,1540.13,1.0,3.0,0.33,1.0,0,0.0,0.0,0.0,491.0,163.67,561.0,187.0,3,0.0,1.3333333333333333,4.0,1.0,3.0,0.0
631975,1985-05-25,38.0,F,0,0,canada,montreal,YMX,45.68,-74.039,2023-03-02,4.0,72.25,578.0,1,8,77,4.0,0,0,0.0,0.0,0.0,100.99,100.99,1,1,2,0.0,0.0,560.76,560.76,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
631993,1975-11-24,47.0,F,1,1,canada,ottawa,YOW,45.323,-75.669,2023-03-02,4.0,112.25,898.0,2,8,121,7.0,0,0,0.0,0.0,0.0,1237.93,618.97,2,2,4,0.0,0.0,7146.14,3573.07,1.0,2.0,0.5,1.0,1,0.15,0.15,0.5,391.0,195.5,918.0,459.0,2,20.4,2.5,5.0,1.0,2.0,0.0
632136,1973-01-26,50.0,F,0,0,usa,detroit,YIP,42.238,-83.53,2023-03-03,4.0,147.0,882.0,3,6,117,7.33,1,0,0.0,0.0,0.0,592.84,197.61,3,3,6,0.0,0.0,3344.92,1114.97,1.0,3.0,0.67,2.0,1,0.1,0.1,0.33,449.0,149.67,2097.0,699.0,3,16.2,3.6666666666666665,11.0,1.0,3.0,0.0
632239,1969-05-25,54.0,F,1,0,usa,los angeles,LAX,33.942,-118.408,2023-03-03,4.0,110.5,884.0,1,8,118,9.0,0,1,0.1,0.1,0.5,27.52,27.52,1,1,2,2.75,0.0156,176.67,176.67,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,141.0,141.0,282.0,282.0,1,0.0,2.0,2.0,1.0,1.0,0.001072317062709102
632316,1973-02-15,50.0,F,1,0,usa,anchorage,EDF,61.251,-149.806,2023-03-03,4.0,140.25,1122.0,3,8,151,6.33,0,1,0.1,0.1,0.167,2503.91,834.64,3,3,6,101.05,0.0081,12480.64,4160.21,1.0,3.0,0.0,0.0,0,0.0,0.0,0.0,609.0,203.0,1827.0,609.0,3,0.0,3.0,9.0,1.0,3.0,0.03940277788609264
632425,1973-06-24,50.0,F,1,1,usa,columbus,LCK,39.814,-82.928,2023-03-03,4.0,97.33333333333331,876.0,2,9,119,7.5,0,0,0.0,0.0,0.0,1160.84,580.42,2,2,4,0.0,0.0,1924.35,962.17,2.5,5.0,0.0,0.0,0,0.0,0.0,0.0,96.0,96.0,192.0,192.0,1,0.0,2.0,2.0,1.0,1.0,0.0
632461,1968-07-04,55.0,F,0,0,canada,toronto,YTZ,43.627,-79.396,2023-03-03,4.0,133.125,1065.0,1,8,144,6.0,0,1,0.2,0.2,0.5,121.98,121.98,1,1,2,24.4,0.0354,689.83,689.83,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,168.0,168.0,168.0,168.0,1,0.0,1.0,1.0,1.0,1.0,0.009514376847309849
632475,1955-10-22,67.0,F,1,0,canada,ottawa,YOW,45.323,-75.669,2023-03-03,4.0,139.83333333333334,839.0,1,6,114,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,156.0,156.0,468.0,468.0,1,0.0,3.0,3.0,1.0,1.0,0.0
632631,1982-06-12,41.0,F,0,0,usa,tulsa,TUL,36.198,-95.888,2023-03-03,4.0,100.125,801.0,2,8,107,9.5,0,0,0.0,0.0,0.0,509.08,254.54,2,2,4,0.0,0.0,2911.51,1455.75,1.0,2.0,1.0,2.0,2,0.08,0.15,1.0,425.0,212.5,1466.0,733.0,2,16.475,3.5,7.0,1.0,2.0,0.0
632665,1988-09-24,34.0,F,0,0,usa,dallas,DAL,32.847,-96.852,2023-03-03,4.0,86.5,692.0,1,8,93,9.0,0,0,0.0,0.0,0.0,341.97,341.97,1,1,2,0.0,0.0,2041.33,2041.33,1.0,1.0,3.0,3.0,1,0.05,0.05,1.0,265.0,265.0,1325.0,1325.0,1,13.25,5.0,5.0,1.0,1.0,0.0
632749,1996-09-09,26.0,F,1,1,usa,detroit,DET,42.409,-83.01,2023-03-03,4.0,186.25,1490.0,2,8,200,5.0,0,1,0.05,0.05,0.25,1210.66,605.33,2,2,4,29.24,0.0046,6299.1,3149.55,1.0,2.0,0.5,1.0,1,0.2,0.2,0.5,333.0,166.5,1154.0,577.0,2,17.8,3.0,6.0,1.0,2.0,0.011401654877677869
632866,1976-03-23,47.0,F,1,0,usa,austin,AUS,30.194,-97.67,2023-03-03,4.0,106.875,855.0,0,8,115,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
632965,1979-03-03,44.0,F,0,0,usa,indianapolis,IND,39.717,-86.294,2023-03-03,4.0,198.5,1588.0,6,8,215,8.2,0,0,0.0,0.0,0.0,1298.45,259.69,5,5,10,0.0,0.0,7270.79,1454.16,1.0,5.0,0.2,1.0,1,0.05,0.05,0.17,1018.0,169.67,7710.0,1285.0,6,12.65,6.166666666666667,37.0,1.1666666666666667,7.0,0.0
632988,1975-12-27,47.0,F,1,1,usa,phoenix,PHX,33.434,-112.008,2023-03-03,4.0,116.875,935.0,3,8,126,8.67,0,0,0.0,0.0,0.0,704.95,234.98,3,2,5,0.0,0.0,4258.22,1419.41,1.0,3.0,0.33,1.0,1,0.2,0.2,0.33,475.0,158.33,2334.0,778.0,3,33.0,4.666666666666667,14.0,1.0,3.0,0.0
633183,1984-03-02,39.0,F,0,0,usa,new york,LGA,40.777,-73.872,2023-03-03,4.0,103.125,825.0,3,8,111,6.0,0,2,0.17,0.35,0.333,1024.39,341.46,3,3,6,29.85,0.0097,6167.4,2055.8,1.0,3.0,0.67,2.0,2,0.17,0.35,1.0,631.0,315.5,2016.0,1008.0,2,63.5,3.0,6.0,1.0,2.0,0.011639514298860615
633195,1992-10-03,30.0,F,0,0,canada,winnipeg,YAV,50.056,-97.032,2023-03-03,4.0,117.5,940.0,2,8,126,7.0,0,0,0.0,0.0,0.0,741.65,370.82,2,2,4,0.0,0.0,4101.75,2050.87,1.0,2.0,1.0,2.0,0,0.0,0.0,0.0,316.0,316.0,316.0,316.0,1,0.0,1.0,1.0,1.0,1.0,0.0
633235,1998-04-01,25.0,F,0,1,canada,calgary,YYC,51.114,-114.02,2023-03-03,4.0,43.0,344.0,1,8,46,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,98.0,98.0,392.0,392.0,1,0.0,4.0,4.0,1.0,1.0,0.0
633314,2000-04-24,23.0,F,1,1,canada,hamilton,YHM,43.173,-79.935,2023-03-03,4.0,114.875,919.0,2,8,123,7.5,0,0,0.0,0.0,0.0,620.74,310.37,2,2,4,0.0,0.0,3474.88,1737.44,1.0,2.0,0.5,1.0,1,0.15,0.15,0.5,587.0,293.5,1704.0,852.0,2,39.75,3.0,6.0,1.0,2.0,0.0
633406,2001-05-28,22.0,F,0,0,usa,dallas,DAL,32.847,-96.852,2023-03-03,4.0,84.5,676.0,2,8,91,7.0,0,2,0.08,0.15,1.0,8.71,8.71,1,1,2,0.87,0.0182,47.74,47.74,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,64.0,64.0,512.0,512.0,1,0.0,8.0,8.0,1.0,1.0,0.00033924212529342496
633725,1976-03-17,47.0,F,1,0,canada,hamilton,YHM,43.173,-79.935,2023-03-03,4.0,194.0,1164.0,6,6,157,8.33,1,1,0.1,0.1,0.083,826.8,137.8,6,6,12,12.43,0.0027,4628.49,771.42,1.0,6.0,0.67,4.0,2,0.08,0.15,0.33,1133.0,188.83,2035.0,339.17,6,19.2,2.1666666666666665,13.0,1.0,6.0,0.00484687312344514
633972,1952-05-14,71.0,F,1,0,usa,richmond,RIC,37.505,-77.319,2023-03-03,4.0,54.375,435.0,0,8,58,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
634130,1973-12-27,49.0,F,1,0,usa,new york,JFK,40.64,-73.779,2023-03-03,4.0,100.125,801.0,4,8,106,4.0,0,0,0.0,0.0,0.0,1080.17,540.09,2,2,4,0.0,0.0,6010.12,3005.06,1.0,2.0,1.0,2.0,0,0.0,0.0,0.0,725.0,181.25,5681.0,1420.25,4,0.0,4.0,16.0,1.25,5.0,0.0
634601,2003-12-08,19.0,M,0,0,canada,edmonton,YEG,53.31,-113.58,2023-03-04,4.0,77.0,693.0,0,9,94,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
634739,2004-08-24,18.0,F,0,1,usa,minneapolis,MSP,44.88,-93.217,2023-03-04,4.0,144.75,1158.0,0,8,157,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
634795,1978-09-11,44.0,F,1,1,usa,houston,HOU,29.645,-95.279,2023-03-04,4.0,104.25,834.0,2,8,112,11.0,0,1,0.2,0.2,0.5,203.68,203.68,1,1,2,40.74,0.037,1100.41,1100.41,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,155.0,77.5,465.0,232.5,2,0.0,3.0,6.0,1.0,2.0,0.015885889867188658
634824,1986-01-17,37.0,F,1,0,usa,new york,LGA,40.777,-73.872,2023-03-04,4.0,111.125,889.0,2,8,121,6.5,0,0,0.0,0.0,0.0,235.16,117.58,2,2,4,0.0,0.0,1318.99,659.49,1.0,2.0,0.5,1.0,0,0.0,0.0,0.0,223.0,111.5,269.0,134.5,2,0.0,1.5,3.0,1.0,2.0,0.0
635249,1966-09-28,56.0,F,0,0,usa,memphis,MEM,35.042,-89.977,2023-03-04,4.0,78.125,625.0,3,8,84,8.33,0,0,0.0,0.0,0.0,1433.2,477.73,3,2,5,0.0,0.0,6655.59,2218.53,1.3333333333333333,4.0,1.0,3.0,0,0.0,0.0,0.0,263.0,131.5,634.0,317.0,2,0.0,3.0,6.0,1.0,2.0,0.0
635300,1978-11-09,44.0,F,1,0,usa,chicago,ORD,41.979,-87.904,2023-03-04,4.0,179.875,1439.0,6,8,194,6.2,0,2,0.1,0.2,0.2,1260.99,252.2,5,5,10,21.84,0.0063,6953.85,1390.77,1.2,6.0,1.6,8.0,3,0.13,0.4,0.6,975.0,195.0,4211.0,842.2,5,20.775,3.2,16.0,1.4,7.0,0.008516147145297012
635303,1980-10-24,42.0,F,0,1,usa,los angeles,LAX,33.942,-118.408,2023-03-04,4.0,130.625,1045.0,4,8,140,8.0,0,0,0.0,0.0,0.0,4148.16,1037.04,4,4,8,0.0,0.0,12838.03,3209.51,2.0,8.0,1.0,4.0,0,0.0,0.0,0.0,873.0,291.0,7522.0,2507.33,3,0.0,3.0,9.0,2.0,6.0,0.0
635375,2006-11-11,16.0,F,0,0,usa,fayetteville,FYV,36.005,-94.17,2023-03-04,4.0,105.375,843.0,1,8,114,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,92.0,92.0,1932.0,1932.0,1,0.0,21.0,21.0,1.0,1.0,0.0
635442,1976-10-26,46.0,F,1,1,usa,chicago,MDW,41.786,-87.752,2023-03-04,4.0,106.66666666666669,960.0,4,9,129,7.0,0,1,0.15,0.15,0.125,964.03,241.01,4,4,8,35.15,0.006,5836.94,1459.24,1.0,4.0,0.5,2.0,2,0.08,0.15,0.5,706.0,176.5,1731.0,432.75,4,19.5,3.5,14.0,1.0,4.0,0.013706161728809065
635576,1984-06-24,39.0,F,1,0,canada,toronto,YKZ,43.862,-79.37,2023-03-04,4.0,91.88888888888889,827.0,4,9,111,8.25,0,0,0.0,0.0,0.0,2167.4700000000003,541.87,4,4,8,0.0,0.0,8128.78,2032.2,1.25,5.0,0.25,1.0,0,0.0,0.0,0.0,458.0,152.67,1486.0,495.33,3,0.0,2.3333333333333335,7.0,1.3333333333333333,4.0,0.0
635587,1972-08-06,50.0,F,0,0,canada,edmonton,YXD,53.573,-113.521,2023-03-04,4.0,103.125,825.0,2,8,111,6.0,0,1,0.1,0.1,0.25,816.73,408.37,2,2,4,43.86,0.0098,4481.53,2240.76,1.0,2.0,0.0,0.0,0,0.0,0.0,0.0,230.0,115.0,755.0,377.5,2,0.0,3.5,7.0,1.0,2.0,0.017102482316516805
635666,1997-08-27,25.0,F,0,0,usa,san jose,SJC,37.362,-121.929,2023-03-04,4.0,114.5,687.0,0,6,93,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
635790,1975-09-17,47.0,F,0,0,usa,boston,BOS,42.364,-71.005,2023-03-04,4.0,112.25,898.0,4,8,122,8.0,0,1,0.1,0.1,0.125,2078.18,519.54,4,4,8,5.38,0.0005,11184.0,2796.0,1.0,4.0,0.75,3.0,0,0.0,0.0,0.0,347.0,173.5,869.0,434.5,2,0.0,2.5,5.0,1.0,2.0,0.0020978421081363522
635861,2006-03-02,17.0,F,0,0,usa,new york,LGA,40.777,-73.872,2023-03-04,4.0,65.5,524.0,1,8,69,5.0,0,0,0.0,0.0,0.0,735.03,735.03,1,1,2,0.0,0.0,3885.93,3885.93,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,179.0,179.0,537.0,537.0,1,0.0,3.0,3.0,1.0,1.0,0.0
635949,1981-08-17,41.0,F,0,1,usa,chicago,UGN,42.422,-87.868,2023-03-04,4.0,151.0,1208.0,4,8,163,7.0,0,0,0.0,0.0,0.0,1066.1,355.37,3,3,6,0.0,0.0,5656.97,1885.66,1.0,3.0,1.0,3.0,0,0.0,0.0,0.0,961.0,240.25,2311.0,577.75,4,0.0,2.75,11.0,1.0,4.0,0.0
636078,1969-01-28,54.0,F,1,0,usa,san francisco,SFO,37.619,-122.375,2023-03-04,4.0,144.875,1159.0,3,8,154,7.67,0,2,0.15,0.3,0.333,2122.22,707.41,3,3,6,112.34,0.0254,8844.33,2948.11,1.3333333333333333,4.0,0.67,2.0,1,0.05,0.05,0.33,312.0,104.0,557.0,185.67,3,5.15,1.3333333333333333,4.0,1.3333333333333333,4.0,0.043805126845360184
636102,1976-06-08,47.0,F,0,0,usa,new york,LGA,40.777,-73.872,2023-03-04,4.0,133.25,1066.0,5,8,144,7.8,0,1,0.05,0.05,0.111,2429.2799999999997,485.86,5,4,9,13.2,0.0012,10765.68,2153.14,1.4,7.0,0.4,2.0,1,0.15,0.15,0.25,746.0,186.5,1686.0,421.5,4,29.1,2.0,8.0,1.25,5.0,0.0051471219010036885
636251,1956-01-16,67.0,F,1,0,usa,louisville,LOU,38.228,-85.664,2023-03-04,4.0,88.75,710.0,1,8,96,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,189.0,189.0,1890.0,1890.0,1,0.0,5.0,5.0,2.0,2.0,0.0
636520,1972-12-21,50.0,F,0,0,usa,rochester,ROC,43.119,-77.672,2023-03-04,4.0,74.375,595.0,1,8,79,8.0,0,1,0.05,0.05,0.5,1253.01,1253.01,1,1,2,62.65,0.0208,3012.15,3012.15,2.0,2.0,1.0,1.0,0,0.0,0.0,0.0,345.0,345.0,4830.0,4830.0,1,0.0,7.0,7.0,2.0,2.0,0.024429332355900085
636524,1977-09-18,45.0,F,0,0,usa,el paso,BIF,31.849,-106.38,2023-03-04,4.0,101.11111111111111,910.0,4,9,122,7.67,0,0,0.0,0.0,0.0,1087.87,362.62,3,3,6,0.0,0.0,6356.52,2118.84,1.0,3.0,1.0,3.0,1,0.1,0.1,0.33,381.0,127.0,2147.0,715.67,3,10.9,4.333333333333333,13.0,1.3333333333333333,4.0,0.0
636526,1985-08-17,37.0,M,1,1,usa,new york,LGA,40.777,-73.872,2023-03-04,4.0,82.625,661.0,1,8,89,6.0,0,1,0.1,0.1,0.5,691.85,691.85,1,1,2,69.19,0.0181,3826.31,3826.31,1.0,1.0,1.0,1.0,1,0.05,0.05,1.0,288.0,288.0,576.0,576.0,1,14.4,2.0,2.0,1.0,1.0,0.026979497297761
636739,1988-10-09,34.0,F,0,1,usa,akron,AKR,41.038,-81.467,2023-03-04,4.0,47.5,380.0,1,8,51,4.0,0,0,0.0,0.0,0.0,112.74,112.74,1,1,2,0.0,0.0,646.32,646.32,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,419.0,419.0,419.0,419.0,1,0.0,1.0,1.0,1.0,1.0,0.0
636873,1980-09-03,42.0,F,0,0,usa,chicago,ORD,41.979,-87.904,2023-03-04,4.0,142.0,1136.0,5,8,152,8.4,0,0,0.0,0.0,0.0,1647.66,329.53,5,5,10,0.0,0.0,6666.0,1333.2,1.2,6.0,0.8,4.0,1,0.05,0.05,0.2,727.0,145.4,3590.0,718.0,5,6.95,4.6,23.0,1.2,6.0,0.0
636874,1975-06-23,48.0,F,0,0,usa,reno,RNO,39.498,-119.768,2023-03-04,4.0,130.625,1045.0,3,8,142,8.33,0,1,0.1,0.1,0.2,1577.23,525.74,3,2,5,64.18,0.0062,10334.71,3444.9,1.0,3.0,0.33,1.0,0,0.0,0.0,0.0,434.0,144.67,1718.0,572.67,3,0.0,4.0,12.0,1.0,3.0,0.025025930576243697
636966,1987-10-25,35.0,F,0,0,usa,new york,JFK,40.64,-73.779,2023-03-05,4.0,85.5,684.0,3,8,93,8.0,0,0,0.0,0.0,0.0,1888.58,944.29,2,2,4,0.0,0.0,6507.59,3253.8,1.5,3.0,2.5,5.0,0,0.0,0.0,0.0,667.0,222.33,2084.0,694.67,3,0.0,4.0,12.0,1.3333333333333333,4.0,0.0
637075,1959-11-26,63.0,F,1,0,usa,los angeles,LAX,33.942,-118.408,2023-03-05,4.0,84.25,674.0,1,8,91,8.0,0,0,0.0,0.0,0.0,343.07,343.07,1,1,2,0.0,0.0,1920.56,1920.56,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,193.0,193.0,772.0,772.0,1,0.0,4.0,4.0,1.0,1.0,0.0
637086,1978-06-27,45.0,F,0,0,usa,phoenix,PHX,33.434,-112.008,2023-03-05,4.0,149.11111111111111,1342.0,4,9,182,8.33,0,1,0.1,0.1,0.167,1294.39,431.46,3,3,6,22.52,0.0029,7796.11,2598.7,1.0,3.0,0.33,1.0,0,0.0,0.0,0.0,1023.0,255.75,2804.0,701.0,4,0.0,3.75,15.0,1.0,4.0,0.008781301909894172
637421,1993-06-26,30.0,F,1,1,usa,new york,LGA,40.777,-73.872,2023-03-05,4.0,80.0,640.0,3,8,86,4.0,0,0,0.0,0.0,0.0,708.24,354.12,2,2,4,0.0,0.0,3354.79,1677.4,1.5,3.0,0.5,1.0,0,0.0,0.0,0.0,565.0,188.33,1802.0,600.67,3,0.0,2.6666666666666665,8.0,1.3333333333333333,4.0,0.0
637457,1983-11-26,39.0,F,0,0,usa,oakland,OAK,37.721,-122.221,2023-03-05,4.0,72.75,582.0,2,8,78,6.5,0,0,0.0,0.0,0.0,918.92,459.46,2,2,4,0.0,0.0,4676.63,2338.32,1.5,3.0,0.0,0.0,0,0.0,0.0,0.0,234.0,117.0,722.0,361.0,2,0.0,2.5,5.0,1.5,3.0,0.0
637555,1966-04-21,57.0,M,1,0,usa,new york,JFK,40.64,-73.779,2023-03-05,4.0,60.5,484.0,0,8,64,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
637633,1987-11-05,35.0,F,0,0,canada,toronto,YKZ,43.862,-79.37,2023-03-05,4.0,141.625,1133.0,3,8,153,6.0,0,1,0.3,0.3,0.333,942.67,471.34,2,1,3,0.0,0.0,6372.92,3186.46,1.0,2.0,0.5,1.0,0,0.0,0.0,0.0,292.0,146.0,698.0,349.0,2,0.0,3.0,6.0,1.0,2.0,0.0
637687,1984-07-27,39.0,F,1,0,usa,san antonio,SAT,29.534,-98.47,2023-03-05,4.0,122.0,976.0,4,8,132,7.5,0,1,0.05,0.05,0.125,1857.82,464.45,4,4,8,11.86,0.0014,8639.69,2159.92,1.25,5.0,0.5,2.0,0,0.0,0.0,0.0,714.0,178.5,1602.0,400.5,4,0.0,2.25,9.0,1.25,5.0,0.004624611041356344
638140,1985-05-21,38.0,F,0,1,usa,richmond,RIC,37.505,-77.319,2023-03-05,4.0,89.75,718.0,2,8,97,7.5,0,0,0.0,0.0,0.0,569.25,284.63,2,2,4,0.0,0.0,1504.11,752.05,2.5,5.0,1.5,3.0,0,0.0,0.0,0.0,150.0,75.0,990.0,495.0,2,0.0,3.5,7.0,2.5,5.0,0.0
638162,1991-03-28,32.0,F,0,0,usa,chicago,ORD,41.979,-87.904,2023-03-05,4.0,139.625,1117.0,6,8,151,6.67,0,1,0.1,0.1,0.167,613.27,204.42,3,3,6,6.36,0.0019,3284.56,1094.85,1.0,3.0,0.67,2.0,0,0.0,0.0,0.0,781.0,156.2,2935.0,587.0,5,0.0,4.0,20.0,1.0,5.0,0.0024799769159381414
638237,2000-10-09,22.0,F,0,1,canada,toronto,YZD,43.742,-79.466,2023-03-05,4.0,59.44444444444444,535.0,0,9,72,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
638565,1976-04-10,47.0,F,1,1,usa,chicago,MDW,41.786,-87.752,2023-03-05,4.0,162.25,1298.0,3,8,176,7.0,0,0,0.0,0.0,0.0,496.38,165.46,3,3,6,0.0,0.0,2618.74,872.91,1.0,3.0,0.33,1.0,0,0.0,0.0,0.0,183.0,91.5,606.0,303.0,2,0.0,4.5,9.0,1.0,2.0,0.0
638576,1986-04-02,37.0,F,0,1,usa,phoenix,PHX,33.434,-112.008,2023-03-05,4.0,110.625,885.0,3,8,119,8.33,0,1,0.1,0.1,0.167,1756.64,585.55,3,3,6,48.93,0.0044,11098.2,3699.4,1.0,3.0,0.67,2.0,1,0.1,0.1,0.5,308.0,154.0,1625.0,812.5,2,0.0,5.5,11.0,1.0,2.0,0.01907944504667504
638580,1981-03-11,42.0,F,0,0,canada,victoria,YYJ,48.647,-123.426,2023-03-05,4.0,75.0,600.0,2,8,79,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,415.0,207.5,2017.0,1008.5,2,0.0,5.5,11.0,1.0,2.0,0.0
